x xerr y yerr
0.0008745451462268828 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.0026236354386806483 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.004372725731134414 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.0061218160235881796 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.007870906316041947 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.00961999660849571 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.011369086900949475 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.013118177193403243 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.014867267485857007 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.016616357778310775 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.01836544807076454 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.020114538363218304 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.021863628655672068 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.023612718948125836 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.025361809240579604 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.027110899533033368 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.028859989825487133 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.030609080117940897 0.0008745451462268828 0.4508670520231214 0.007079450123650804
0.03235817041039467 0.0008745451462268828 0.4507558915073366 0.00707857735657313
0.03410726070284843 0.0008745451462268828 0.4507558915073366 0.00707857735657313
0.0358563509953022 0.0008745451462268828 0.4507558915073366 0.00707857735657313
0.03760544128775596 0.0008745451462268828 0.4507558915073366 0.00707857735657313
0.039354531580209726 0.0008745451462268828 0.4507558915073366 0.00707857735657313
0.04110362187266349 0.0008745451462268828 0.4507558915073366 0.00707857735657313
0.042852712165117254 0.0008745451462268828 0.4500889284126278 0.00707333849263363
0.044601802457571026 0.0008745451462268828 0.4486438417074255 0.0070619742882474835
0.04635089275002479 0.0008745451462268828 0.44819919964428634 0.0070584739290295885
0.048099983042478554 0.0008745451462268828 0.4477545575811472 0.0070549718330913435
0.04984907333493232 0.0008745451462268828 0.4471987550022232 0.007050591766962864
0.05159816362738609 0.0008745451462268828 0.44642063139172966 0.00704445509904618
0.053347253919839854 0.0008745451462268828 0.44608714984437525 0.00704182346141034
0.05509634421229362 0.0008745451462268828 0.44519786571809694 0.007034800948108821
0.05684543450474738 0.0008745451462268828 0.4427523343708315 0.007015452790346669
0.05859452479720115 0.0008745451462268828 0.4405291240551356 0.006997817134520739
0.06034361508965491 0.0008745451462268828 0.43875055580257893 0.006983676544906657
0.062092705382108676 0.0008745451462268828 0.437638950644731 0.006974824118297462
0.06384179567456244 0.0008745451462268828 0.43686082703423745 0.0069686207286160425
0.0655908859670162 0.0008745451462268828 0.4351934192974655 0.006955309120035864
0.06733997625946998 0.0008745451462268828 0.43363717207647845 0.006942861925134367
0.06908906655192375 0.0008745451462268828 0.43052467763450425 0.0069179003479331305
0.07083815684437751 0.0008745451462268828 0.42518897287683416 0.006874898219682626
0.07258724713683128 0.0008745451462268828 0.41851934192974655 0.006820764320427944
0.07433633742928504 0.0008745451462268828 0.4140729212983548 0.0067844350910036145
0.0760854277217388 0.0008745451462268828 0.4109604268563806 0.0067588884453358205
0.07783451801419257 0.0008745451462268828 0.4076256113828368 0.006731409451846458
0.07958360830664633 0.0008745451462268828 0.4034015117830147 0.006696440854526027
0.0813326985991001 0.0008745451462268828 0.3999555357936861 0.006667778014437005
0.08308178889155386 0.0008745451462268828 0.39384170742552244 0.006616619025981828
0.08483087918400764 0.0008745451462268828 0.38572698977323255 0.0065480998110374125
0.0865799694764614 0.0008745451462268828 0.3750555802578924 0.006456885607584529
0.08832905976891517 0.0008745451462268828 0.3670520231213873 0.006387620230572984
0.09007815006136893 0.0008745451462268828 0.36082703423743884 0.006333223447418459
0.0918272403538227 0.0008745451462268828 0.3550466874166296 0.0062822904183836336
0.09357633064627646 0.0008745451462268828 0.3470431302801245 0.006211078276878165
0.09532542093873023 0.0008745451462268828 0.34104046242774566 0.006157128690140608
0.09707451123118399 0.0008745451462268828 0.32936860827034237 0.006050849888953681
0.09882360152363776 0.0008745451462268828 0.31825255669186303 0.005947866705945641
0.10057269181609152 0.0008745451462268828 0.30658070253445974 0.005837779459982607
0.10232178210854528 0.0008745451462268828 0.29646509559804357 0.00574066310968224
0.10407087240099906 0.0008745451462268828 0.2894619831036016 0.00567245478976126
0.10581996269345283 0.0008745451462268828 0.28345931525122275 0.005613330890596975
0.10756905298590659 0.0008745451462268828 0.2733437083148066 0.005512261568793881
0.10931814327836036 0.0008745451462268828 0.26534015117830145 0.00543096198323971
0.11106723357081412 0.0008745451462268828 0.253223654957759 0.005305513367621932
0.11281632386326788 0.0008745451462268828 0.2398843930635838 0.005163881569291656
0.11456541415572165 0.0008745451462268828 0.22632281013783903 0.005015791095010439
0.11631450444817541 0.0008745451462268828 0.21765228990662516 0.004918774319661535
0.11806359474062918 0.0008745451462268828 0.2089817696754113 0.004819805110866785
0.11981268503308294 0.0008745451462268828 0.2023121387283237 0.004742269677123509
0.12156177532553672 0.0008745451462268828 0.194086260560249 0.004644860474827963
0.12331086561799048 0.0008745451462268828 0.18630502445531347 0.004550798019221592
0.12505995591044425 0.0008745451462268828 0.17507781236104936 0.004411546205643492
0.126809046202898 0.0008745451462268828 0.1627389951089373 0.0042532517718339245
0.12855813649535175 0.0008745451462268828 0.1514006224988884 0.004102410424020883
0.13030722678780554 0.0008745451462268828 0.14428634948866162 0.004004865169998182
0.13205631708025933 0.0008745451462268828 0.13706091596265008 0.003903301437545451
0.13380540737271307 0.0008745451462268828 0.1331702979101823 0.003847502956842326
0.13555449766516686 0.0008745451462268828 0.1283903957314362 0.0037778224695345555
0.1373035879576206 0.0008745451462268828 0.12261004891062695 0.0036918012239696785
0.1390526782500744 0.0008745451462268828 0.11549577590040018 0.003583095033634104
0.14080176854252813 0.0008745451462268828 0.10804802134281903 0.003465641900426833
0.14255085883498192 0.0008745451462268828 0.09771009337483326 0.0032956796532622487
0.14429994912743566 0.0008745451462268828 0.09115162294353046 0.0031831527486163524
0.14604903941988945 0.0008745451462268828 0.0855935971542908 0.0030845791297269025
0.14779812971234318 0.0008745451462268828 0.08125833703868386 0.0030054481624268064
0.14954722000479698 0.0008745451462268828 0.07425522454424188 0.002873020894468672
0.1512963102972507 0.0008745451462268828 0.06947532236549578 0.002779012894619831
0.1530454005897045 0.0008745451462268828 0.06536238328145842 0.002695499255887537
0.15479449088215824 0.0008745451462268828 0.05902623388172521 0.002561520369453738
0.15654358117461203 0.0008745451462268828 0.05380168963983993 0.002445531347265451
0.15829267146706577 0.0008745451462268828 0.048799466429524235 0.002329071458398951
0.16004176175951956 0.0008745451462268828 0.044019564250778125 0.002212066334163228
0.1617908520519733 0.0008745451462268828 0.040684748777234325 0.0021266258859169622
0.1635399423444271 0.0008745451462268828 0.03812805691418408 0.00205872156263363
0.16528903263688083 0.0008745451462268828 0.03412627834593152 0.0019476895806953348
0.16703812292933462 0.0008745451462268828 0.030791462872387727 0.0018500796995434903
0.16878721322178838 0.0008745451462268828 0.028679413072476657 0.0017855022681423978
0.17053630351424215 0.0008745451462268828 0.026122721209426412 0.0017040584389457416
0.17228539380669594 0.0008745451462268828 0.02334370831480658 0.0016108689135381769
0.1887919533956051 0.0008745451462268828 0.020787016451756336 0.0015200971911046403
