x xerr y yerr
0.0008745451462268828 0.0008745451462268828 1.0 0.010543268742889618
0.0026236354386806483 0.0008745451462268828 1.0 0.010543268742889618
0.004372725731134414 0.0008745451462268828 1.0 0.010543268742889618
0.0061218160235881796 0.0008745451462268828 1.0 0.010543268742889618
0.007870906316041947 0.0008745451462268828 1.0 0.010543268742889618
0.00961999660849571 0.0008745451462268828 1.0 0.010543268742889618
0.011369086900949475 0.0008745451462268828 1.0 0.010543268742889618
0.013118177193403243 0.0008745451462268828 1.0 0.010543268742889618
0.014867267485857007 0.0008745451462268828 1.0 0.010543268742889618
0.016616357778310775 0.0008745451462268828 1.0 0.010543268742889618
0.01836544807076454 0.0008745451462268828 1.0 0.010543268742889618
0.020114538363218304 0.0008745451462268828 1.0 0.010543268742889618
0.021863628655672068 0.0008745451462268828 1.0 0.010543268742889618
0.023612718948125836 0.0008745451462268828 1.0 0.010543268742889618
0.025361809240579604 0.0008745451462268828 1.0 0.010543268742889618
0.027110899533033368 0.0008745451462268828 1.0 0.010543268742889618
0.028859989825487133 0.0008745451462268828 1.0 0.010543268742889618
0.030609080117940897 0.0008745451462268828 0.9998888394842153 0.010542682729008006
0.03235817041039467 0.0008745451462268828 0.9998888394842153 0.010542682729008006
0.03410726070284843 0.0008745451462268828 0.9996665184526456 0.010541510603513361
0.0358563509953022 0.0008745451462268828 0.9996665184526456 0.010541510603513361
0.03760544128775596 0.0008745451462268828 0.9993330369052913 0.010539752170861323
0.039354531580209726 0.0008745451462268828 0.9991107158737217 0.010538579719423149
0.04110362187266349 0.0008745451462268828 0.9986660738105825 0.01053623442514254
0.042852712165117254 0.0008745451462268828 0.9982214317474433 0.010533888608699096
0.044601802457571026 0.0008745451462268828 0.9971098265895953 0.010528021780837327
0.04635089275002479 0.0008745451462268828 0.9958870609159627 0.010521564491786392
0.048099983042478554 0.0008745451462268828 0.9949977767896843 0.010516865791321285
0.04984907333493232 0.0008745451462268828 0.9939973321476212 0.010511577242747067
0.05159816362738609 0.0008745451462268828 0.9917741218319253 0.010499815375750527
0.053347253919839854 0.0008745451462268828 0.9877723432636727 0.01047861074547307
0.05509634421229362 0.0008745451462268828 0.9837705646954202 0.010457363118178513
0.05684543450474738 0.0008745451462268828 0.9794353045798132 0.010434296029676757
0.05859452479720115 0.0008745451462268828 0.9748777234326367 0.01040999090123891
0.06034361508965491 0.0008745451462268828 0.9697643397065362 0.010382654005189522
0.062092705382108676 0.0008745451462268828 0.9625389061805246 0.010343902613325294
0.06384179567456244 0.0008745451462268828 0.9540907069808804 0.010298408376709126
0.0655908859670162 0.0008745451462268828 0.9453090262338817 0.010250904298264564
0.06733997625946998 0.0008745451462268828 0.9334148510449088 0.010186210104024854
0.06908906655192375 0.0008745451462268828 0.9229657625611383 0.01012903500921984
0.07083815684437751 0.0008745451462268828 0.9098488216985327 0.010056801892559844
0.07258724713683128 0.0008745451462268828 0.8931747443308137 0.009964224268138692
0.07433633742928504 0.0008745451462268828 0.8776122721209426 0.009877035629581797
0.0760854277217388 0.0008745451462268828 0.858603823921743 0.00976948534580695
0.07783451801419257 0.0008745451462268828 0.8401511783014673 0.009663934929271456
0.07958360830664633 0.0008745451462268828 0.8208092485549133 0.009552045824340077
0.0813326985991001 0.0008745451462268828 0.8006891951978657 0.00943424739560638
0.08308178889155386 0.0008745451462268828 0.7789017341040463 0.009305005024645374
0.08483087918400764 0.0008745451462268828 0.7543352601156069 0.009157089962925288
0.0865799694764614 0.0008745451462268828 0.7317696754112939 0.009019085017583
0.08832905976891517 0.0008745451462268828 0.7039795464650956 0.008846170328848798
0.09007815006136893 0.0008745451462268828 0.6791907514450867 0.008689027232486796
0.0918272403538227 0.0008745451462268828 0.6537349933303691 0.008524641871959913
0.09357633064627646 0.0008745451462268828 0.6262783459315251 0.008343705649086352
0.09532542093873023 0.0008745451462268828 0.5987105380168964 0.008158000503294252
0.09707451123118399 0.0008745451462268828 0.5700311249444198 0.007960210666948936
0.09882360152363776 0.0008745451462268828 0.5393508225878169 0.007743030132177856
0.10057269181609152 0.0008745451462268828 0.5108937305469098 0.007535994333783145
0.10232178210854528 0.0008745451462268828 0.48588261449533127 0.007349215062723697
0.10407087240099906 0.0008745451462268828 0.4604268563806136 0.007154109786440235
0.10581996269345283 0.0008745451462268828 0.43463761671854156 0.0069508662520513485
0.10756905298590659 0.0008745451462268828 0.4110715873721654 0.006759802487999454
0.10931814327836036 0.0008745451462268828 0.384948866162739 0.006541491765142062
0.11106723357081412 0.0008745451462268828 0.3569364161849711 0.006298986912631031
0.11281632386326788 0.0008745451462268828 0.332814584259671 0.0060824206404199435
0.11456541415572165 0.0008745451462268828 0.3076923076923077 0.005848353240536197
0.11631450444817541 0.0008745451462268828 0.2859048465984882 0.005637493256160945
0.11806359474062918 0.0008745451462268828 0.26567363272565586 0.005434373749035268
0.11981268503308294 0.0008745451462268828 0.24610938194753224 0.005230453693205244
0.12156177532553672 0.0008745451462268828 0.22776789684304136 0.0050317787006475215
0.12331086561799048 0.0008745451462268828 0.2106491774121832 0.004838994855419946
0.12505995591044425 0.0008745451462268828 0.19453090262338818 0.004650178004302332
0.126809046202898 0.0008745451462268828 0.17518897287683416 0.004412946474272834
0.12855813649535175 0.0008745451462268828 0.158070253445976 0.004191798051348334
0.13030722678780554 0.0008745451462268828 0.14406402845709204 0.004001778568252557
0.13205631708025933 0.0008745451462268828 0.13094708759448645 0.0038152517344887758
